x,y
2.1784466371752274,-2.510288138089649
2.6406158156624997,-2.3486362442451707
3.0858477932168853,-2.4877298482580557
3.526943414948846,-2.700221641802699
3.968058477626755,-2.912722800757635
4.409154099358716,-3.125214594302278
4.850269162036568,-3.337715753257214
5.2838202663950256,-3.5569685088886587
5.445467122471655,-4.019123284197875
5.607119016316119,-4.481292462685147
5.768770910160583,-4.943461641172448
5.930422804005104,-5.4056308196597485
6.092074697849569,-5.867799998147049
6.253721553926198,-6.329954773456237
6.0786993582849504,-6.7731723804574955
5.866198199330029,-7.214287443135362
5.661196058391113,-7.652763425600355
6.102311121069022,-7.865264584555263
6.543406742800983,-8.077756378099934
6.987101393824162,-8.244205801053894
7.449270572311434,-8.082553907209416
7.911439750798763,-7.9209020133649375
8.373608929286036,-7.759250119520473
8.826215143425088,-7.586895460333139
9.038706936969731,-7.14579983860115
9.251208095924653,-6.704684775923283
9.50112741575498,-6.305476148008566
9.963296594242252,-6.1438242541640875
10.398617043966851,-5.952136192230185
10.611118202921773,-5.511021129552319
10.823609996466473,-5.069925507820329
11.090815080711195,-4.690050282652223
11.552984259198467,-4.528398388807744
12.015153437685797,-4.366746494963266
12.477322616173069,-4.205094601118802
12.905945464416448,-4.0059045212202165
13.11843725796109,-3.5648088994882556
13.330938416916013,-3.1236938368103893
13.59965169934452,-2.843337682540323
14.040766762022372,-3.055838841495259
14.48186238375439,-3.268330635039902
14.823051362483397,-3.570097882703294
14.984703256327919,-4.032267061190595
15.234430408393337,-4.415748948492379
15.675526030125354,-4.628240742037022
16.116641092803206,-4.840741900991958
16.557736714535167,-5.053233694536601
16.998851777213076,-5.265734853491537
17.439947398945037,-5.4782266470361805
17.75797971821703,-5.338829358945418
17.970471511761673,-4.897733737213471
18.182972670716595,-4.4566186745355765
18.152270670200323,-4.001831037690167
17.99061877635586,-3.539661859202866
17.828966882511395,-3.077492680715565
17.66731498866693,-2.6153235022282644
17.505663094822467,-2.153154323740992
17.34401623874578,-1.6909995484317761
17.036249996548747,-1.359356223552851
16.595154374816786,-1.1468644300081792
16.154039312138934,-0.9343632710532717
15.712943690406917,-0.7218714775085999
15.271828627729064,-0.5093703185536924
14.830733005997104,-0.29687852500900647
14.37391659542044,-0.3635141549214751
13.911747416933167,-0.5251660487659535
13.46439345410954,-0.42354204265649287
13.02329783237758,-0.21105024911184955
12.58218276969967,0.0014509098430863787
12.368917759193778,0.41748848305319086
12.207265865349314,0.8796576615404632
11.829634186006615,1.148859857885256
11.388519123328706,1.3613610168402062
10.947423501596745,1.5738528103848495
11.084423201014431,1.988559894144359
11.296914994559131,2.42965551587632
11.509416153514053,2.8707705785542146
11.721907947058696,3.3118662002861754
11.934409106013618,3.75298126296407
12.106596273508444,4.196354999544326
11.944949417431758,4.658509774853542
11.807736222955839,5.119301373905699
12.02023738191076,5.560416436583594
12.23272917545546,6.001512058315555
12.445230334410383,6.44262712099345
12.657722127955026,6.883722742725411
12.870223286909948,7.324837805403305
13.08271508045459,7.765933427135266
13.295216239409513,8.207048489813161
13.507708032954213,8.648144111545122
13.820122476513916,8.977425361959362
14.282277251823132,9.139072218036006
14.655126346406632,9.400712136184112
14.867618139951276,9.8418077579161
15.080119298906254,10.282922820593953
14.985823399176809,10.616713987735835
14.5447083364989,10.829215146690757
14.103612714766939,11.0417069402354
13.650269192914607,11.036824790153048
13.188100014427334,10.87517289630857
12.725930835940062,10.713521002464091
12.263761657452733,10.551869108619627
11.801606882143517,10.39022225254297
11.339437703656245,10.22857035869849
10.990571974968418,9.940095019839148
10.778080181423775,9.498999398107188
10.565579022468853,9.057884335429293
10.211904814009245,8.774791349418777
9.749750038700029,8.61314449334212
9.418170074426655,8.305335751736209
9.205668915471733,7.864220689058314
8.993177121927033,7.423125067326353
8.622217149052972,7.15936548406242
8.160062373743813,6.997718627985776
7.8457588084746135,6.6705570426873635
7.633257649519692,6.229441980009469
7.420765855974992,5.788346358277522
7.047367758223402,5.807288244675817
6.60625269554555,6.019789403630725
6.165157073813532,6.232281197175396
5.72404201113568,6.444782356130304
5.282946389403719,6.657274149674976
4.84183132672581,6.869775308629883
4.65980744728131,7.313745842150766
4.498160591204623,7.775900617459982
4.336508697360159,8.238069795947283
4.174856803515695,8.700238974434555
4.013204909671231,9.162408152921856
3.8515530158267666,9.624577331409156
3.9891927427585188,10.069898902984505
4.201684536303162,10.510994524716494
4.414185695258084,10.95210958739436
4.285632402663396,11.412406121729461
4.123980508818875,11.874575300216762
4.287512812200305,12.318429698336018
4.5000139711552265,12.759544761013885
4.712505764699927,13.200640382745846
4.558059895655504,13.662404090537052
4.396408001811039,14.124573269024353
4.234756107966575,14.586742447511654
4.073109251889889,15.04889722282087
4.246677570450061,15.492204423843091
4.459169363994704,15.93330004557508
4.671670522949626,16.374415108252947
4.884162316494269,16.815510729984922
5.096663475449191,17.25662579266279
5.309155268993834,17.69772141439475
5.521656427948756,18.138836477072644
5.734148221493399,18.579932098804605
5.795790493154755,18.968281581323964
5.354694871422851,19.180773374868608
4.913579808744942,19.393274533823543
4.550761023417692,19.38196974623706
4.338259864462771,18.94085468355921
4.125768070918127,18.49975906182722
3.7999094669684723,18.185529384519
3.337740288481143,18.023877490674536
2.978349757465651,17.74719103718823
2.7658579639210075,17.30609541545627
2.5533568049660857,16.864980352778375
2.2102218020122564,16.570103519162657
1.7480526235249272,16.40845162531818
1.2858834450376548,16.246799731473715
0.823728669728439,16.085152875397057
0.4710307024263898,15.800978807124167
0.2585295434714112,15.3598637444463
0.0460377499267679,14.918768122714312
-0.3038042199185611,14.631373866117329
-0.7659733984058903,14.469721972272865
-1.2174406585889415,14.498020514866354
-1.6585362803209023,14.710512308410998
-2.0996513429987544,14.923013467365934
-2.5407469647307153,15.135505260910591
-2.9818620274086243,15.348006419865499
-3.422957649140585,15.56049821341017
-3.8640727118184373,15.772999372365078
-4.305168333550455,15.98549116590975
-4.746283396228307,16.197992324864657
-5.187379017960268,16.41048411840933
-5.628494080638177,16.622985277364236
-6.069589702370138,16.835477070908908
-6.2440640266733,17.286194163338465
-6.405715920517764,17.748363341825765
-6.226240636796774,18.19132799019286
-6.0137394778418525,18.632443052870755
-5.816515053070475,19.06819864071231
-6.257630115748384,19.280699799667246
-6.698725737480345,19.49319159321189
-7.108979434485946,19.617458883199802
-7.321471228030646,19.17636326146784
-7.5339723869855675,18.735248198789975
-7.808037058297373,18.363060812650886
-8.270191833606589,18.20141395657423
-8.732361012093861,18.039762062729764
-9.19453019058119,17.878110168885286
-9.656699369068463,17.716458275040807
-10.118868547555735,17.554806381196343
-10.58102332286495,17.393159525119685
-11.04319250135228,17.231507631275207
-11.505361679839552,17.069855737430743
-11.967530858326825,16.908203843586264
-12.429700036814154,16.746551949741786
-12.89185481212337,16.584905093665142
-13.354023990610642,16.423253199820664
-13.816193169097915,16.261601305976185
-14.278362347585244,16.09994941213172
-14.503385420967902,15.6728667806523
-14.715877214512545,15.231771158920338
-14.928378373467467,14.790656096242444
-15.14087016701211,14.349560474510483
-15.353371325967032,13.908445411832588
-15.609075366726643,13.5157002190291
-16.071244545213915,13.354048325184621
-16.50078027400923,13.155896828139504
-16.713281432964152,12.714781765461638
-16.925773226508795,12.273686143729648
-17.04762911818534,11.827467654258214
-16.885977224340877,11.365298475770913
-16.668472883603272,10.953039145979773
-16.22737726187131,10.740547352435101
-15.786262199193459,10.528046193480193
-15.33859597721181,10.432092243663618
-14.87642679872448,10.593744137508082
-14.419922647305896,10.65470971112768
-13.978827025573935,10.442217917583008
-13.537711962896026,10.2297167586281
-13.096616341164065,10.017224965083429
-12.655501278486213,9.804723806128521
-12.214405656754195,9.59223201258385
-11.773290594076343,9.379730853628928
-11.332194972344382,9.167239060084256
-10.891079909666473,8.954737901129349
-10.437264381560055,8.968207227077116
-9.975095203072783,9.129859120921594
-9.51292602458551,9.291511014766058
-9.050771249276295,9.453157870842716
-8.718215043845362,9.759885530186253
-8.50571388489044,10.201000592864148
-8.293222091345797,10.642096214596108
-7.923238359629238,10.906936880122416
-7.461083584320022,11.06858373619906
-6.99891440583275,11.230235630043538
-6.536745227345477,11.391887523888016
-6.086070887859421,11.349264060888302
-5.64497526612746,11.13677226734363
-5.203860203449608,10.924271108388723
-5.192555415863126,10.561452323061474
-5.4050565748180475,10.120337260383607
-5.617548368362691,9.679241638651618
-5.8300495273176125,9.238126575973752
-6.042541320862313,8.797030954241777
-6.255042479817234,8.35591589156391
-5.891839245185054,8.116179849642549
-5.4507241825072015,7.9036786906876415
-5.009628560775241,7.69118689714297
-4.568513498097332,7.478685738188062
-4.127417876365371,7.266193944643419
-3.6841106753431063,7.092625626083276
-3.2219559000338904,7.254272482159919
-2.759786721546618,7.415924376004398
-2.2976175430593457,7.577576269848876
-1.8358538352680966,7.732022138893299
-1.3947582135361358,7.5195303453486275
-0.9536431508582837,7.307029186393706
-0.5125475291263228,7.094537392849034
-0.07143246644841383,6.8820362338941266
0.369663155283547,6.669544440349455
0.8158852622721042,6.547770640099003
1.2780544407593766,6.709422533943481
1.7360027071711102,6.796207957996941
2.177098328903071,6.583716164452298
2.61821339158098,6.371215005497362
2.9722103975906293,6.080894806123865
3.1338622914350935,5.6187256276365645
3.3707619752740356,5.223806057455178
3.8118770379519447,5.011304898500242
4.2529726596839055,4.798813104955599
4.587636262946944,4.491207141167621
4.749288156791408,4.0290379626803485
4.784279062535234,3.5740046022349077
4.57178726899059,3.132908980502947
4.359286110035669,2.691793917825052
4.043892870976549,2.5448976117182696
3.602777808298697,2.7573987706732055
3.161682186566736,2.969890564217849
2.720567123888827,3.1823917231727847
2.2794715021568663,3.3948835167174423
1.8383564394790142,3.607384675672378
1.3972608177469965,3.8198764692170215
0.9561457550691443,4.032377628171957
0.5150501333371835,4.244869421716601
0.25339043598364697,3.9443005708212837
0.04089864243900365,3.503204949089323
-0.17160251651591807,3.062089886411428
-0.3840943100606182,2.6209942646794673
-0.59659546901554,2.1798792020015725
-0.8060153255457863,1.7385971571934675
-0.6443684694691001,1.27644238188428
-0.4827165756246359,0.8142732033969793
-0.6824237449126827,0.3724440283820485
-0.894915538457326,-0.06865159334991233
-1.0784428185378943,-0.5114008116141093
-0.91679092469343,-0.9735699901014101
-0.7682520208098822,-1.4349911452374755
-0.9807531797648039,-1.8761062079153419
-1.1932449733094472,-2.317201829647331
-1.4423594029783544,-2.717325159705908
-1.9045285814656268,-2.878977053550372
-2.3406632867619237,-3.0697698542863208
-2.553155080306567,-3.5108654760182816
