x,y
-5.324998044744291,14.834224765256266
-5.149321646576027,14.581961213323297
-5.0343416196032535,14.273273521084718
-4.919354060365379,13.964565606920672
-4.804374033392662,13.65587791468208
-4.784683311310857,13.350624915113862
-4.921661849975294,13.05103230489265
-5.058640388639674,12.751439694671433
-5.10930634904048,12.448741632955162
-4.994318789802605,12.140033718791116
-4.8793312305647305,11.83132580462707
-4.764351203591957,11.522638112388478
-4.640223421915323,11.222435350418841
-4.340644688789439,11.08546315658463
-4.041052078568214,10.94848461792025
-3.7413418935654477,10.81499249141757
-3.4326339794014302,10.929980050655445
-3.123926065237356,11.044967609893327
-2.815238372998749,11.159947636866093
-2.5065304588347317,11.274935196103975
-2.3374670994438134,11.08453586411948
-2.2224795402059385,10.775827949955428
-2.107499513233165,10.467140257716856
-1.9925119539952902,10.158432343552803
-1.8775319270225168,9.849744651314218
-1.762544367784642,9.541036737150165
-1.6475568085467671,9.23232882298612
-1.5325767815739937,8.92364113074754
-1.4515199807324848,8.616168779332838
-1.5884985193968646,8.316576169111627
-1.7254770580612444,8.01698355889041
-1.8794456791890184,7.73567892581174
-2.188153593353036,7.620691366573865
-2.4968412855916426,7.505711339601113
-2.80554919975566,7.390723780363231
-3.1142571139197344,7.2757362211253565
-3.4229448061582843,7.160756194152583
-3.7316527203223586,7.045768634914708
-4.040340412560909,6.930788607941949
-4.349048326724983,6.815801048704074
-4.558388668071586,6.918108579786043
-4.673376227309461,7.226816493950089
-4.788356254282235,7.535504186188682
-4.9033438135201095,7.844212100352713
-5.058913785281277,8.115167796666988
-5.358492518407218,8.252139990501199
-5.658085128628443,8.389118529165593
-5.9593462404605475,8.479696825814337
-6.268054154624565,8.36470926657644
-6.576741846863172,8.249729239603688
-6.885449761027189,8.134741680365813
-7.1941576751912635,8.019754121127932
-7.5028453674298135,7.904774094155165
-7.811553281593888,7.789786534917283
-8.120240973832495,7.674806507944531
-8.428948887996512,7.559818948706649
-8.737636580235119,7.444838921733883
-9.046344494399136,7.329851362496001
-9.355032186637743,7.214871335523249
-9.66374010080176,7.099883776285367
-9.920069091873245,6.928599648029561
-10.057047630537625,6.629007037808343
-10.194019824371878,6.329428304682416
-10.263144378508741,6.0273847908879645
-10.148156819270866,5.718676876723919
-10.033176792298093,5.40998918448534
-9.918189233060218,5.101281270321294
-9.803209206087445,4.792593578082702
-9.508001333513562,4.651529378354326
-9.208408723292337,4.514550839689932
-8.908816113071111,4.377572301025552
-8.60923737994517,4.240600107191341
-8.309644769724002,4.103621568526947
-8.010052159502777,3.966643029862567
-7.710459549281552,3.829664491198173
-7.410880816155611,3.692692297363962
-7.111288205934386,3.555713758699582
-6.811695595713161,3.418735220035188
-6.5121029854919925,3.2817566813708083
-6.212524252366052,3.144784487536583
-5.912931642144827,3.0078059488722033
-5.613339031923601,2.8708274102078093
-5.313746421702376,2.7338488715434295
-5.006884913114732,2.797937120771728
-4.698197220876125,2.9129171477445013
-4.3894893067121075,3.027904706982376
-4.080801614473501,3.1428847339551353
-3.858799308055552,3.3510878094495027
-3.7218271142213553,3.650666542575429
-3.5848485755569186,3.9502591527966473
-3.3672796373646747,4.163224057912586
-3.058591945126068,4.278204084885338
-2.7498840309620505,4.3931916441232275
-2.4411963387234437,4.508171671095987
-2.132488424559426,4.623159230333862
-1.8238007323208194,4.738139257306635
-1.515092818156802,4.85312681654451
-1.2064051259181952,4.968106843517269
-0.8976972117541209,5.083094402755144
-0.5889892975901034,5.198081961993026
-0.2803016053514966,5.313061988965792
0.02840630881252082,5.428049548203674
0.33709400105112763,5.543029575176426
0.5314934547687358,5.408007385665151
0.6464734817415092,5.09931969342658
0.761461040979384,4.790611779262534
0.8764410679521575,4.481924087023941
1.046257272161995,4.224219331835826
1.3458498823832201,4.087240793171446
1.6454424926044453,3.9502622545070523
1.8967803919096013,3.768402109915087
2.011760418882375,3.4597144176765013
2.1267479781202496,3.1510065035124626
2.241728005093023,2.842318811273877
2.356715564330898,2.533610897109824
2.2277288506523405,2.2337366852368916
2.090750311987904,1.9341440750156735
1.953771773323524,1.6345514647944555
1.8167932346591442,1.3349588545732374
1.6798210408249474,1.0353801214473108
1.5428425021605676,0.7357875112260999
1.251832774443642,0.6017855450877931
0.9431248602796245,0.4867979858499183
0.6344371680410177,0.37181795887715907
0.3257292538769434,0.2568303996392842
0.022537924115226815,0.29401422058855076
-0.27705468610599837,0.43099275925293057
-0.5766334192319391,0.5679649530871416
-0.8814070278499457,0.5617627152871236
-1.1900947200885525,0.4467826883143502
-1.4988026342526268,0.33179512907647535
-1.8075105484166443,0.2168075698385934
-2.116198240655251,0.10182754286584128
-2.4249061548192685,-0.013160016372033567
-2.7335938470578753,-0.128140043344807
-3.0423017612218928,-0.24312760258268185
-3.3509894534604996,-0.3581076295554553
-3.659697367624517,-0.4730951887933301
-3.968385059863124,-0.5880752157660893
-4.277092974027141,-0.7030627750039642
-4.585800888191216,-0.8180503342418461
-4.602542249713508,-1.066512898452153
-4.487554690475633,-1.375220812616206
-4.37257466350286,-1.6839085048547915
-4.257587104264985,-1.9926164190188445
-4.142607077292212,-2.3013041112574157
-4.027619518054337,-2.6100120254214687
-3.9126394910815634,-2.91869971766004
-3.7976519318436885,-3.227407631824093
-3.6826643726058137,-3.536115545988139
-3.5676843456330403,-3.8448032382267314
-3.4526967863951654,-4.153511152390777
-3.337716759422392,-4.462198844629356
-3.222729200184517,-4.7709067587934015
-2.9582434327675173,-4.940523797288662
-2.658650822546292,-5.0775023359530564
-2.359058212325124,-5.214480874617436
-2.0594656021038986,-5.35145941328183
-1.7598868689779579,-5.488431607116041
-1.4602942587567327,-5.625410145780421
-1.2970456437726057,-5.889222576921611
-1.182065616799889,-6.1979102691601895
-1.0670780575619574,-6.506618183324235
-0.9520980305892408,-6.815305875562828
