x,y
22.640543813598395,29.888228339020714
22.041912490214035,30.115768663696173
21.44327938393125,30.343309666052992
20.84464806054689,30.570849990728455
20.24601495426411,30.79839099308527
19.647383630879748,31.025931317760733
19.048752307495388,31.253471642436196
18.450119201212605,31.481012644793015
17.851487877828244,31.708552969468478
17.25285477154546,31.936093971825294
16.6542234481611,32.16363429650076
16.055590341878318,32.391175298857576
15.456959018493958,32.618715623533035
14.858325912211171,32.84625662588985
14.259694588826811,33.07379695056532
13.661063265442454,33.30133727524078
13.062430159159668,33.5288782775976
12.463798835775307,33.75641860227306
11.865165729492524,33.983959604629874
11.266534406108164,34.21149992930534
10.667901299825381,34.439040931662156
10.06926997644102,34.66658125633762
9.47063865305666,34.89412158101308
8.872005546773877,35.1216625833699
8.273374223389517,35.34920290804536
7.674741117106734,35.57674391040218
7.076109793722374,35.804284235077645
6.477476687439591,36.03182523743446
5.878847146953653,36.259364884428564
5.28021404067087,36.48690588678539
4.681580934388087,36.7144468891422
4.082947828105304,36.94198789149902
3.4843182876193666,37.16952753849313
2.8856851813365836,37.39706854084994
2.2870520750538006,37.62460954320676
1.688422534567863,37.85214919020087
1.08978942828508,38.07969019255769
0.491156322002297,38.30723119491451
-0.10747678428048602,38.53477219727132
-0.7061063247664237,38.762311844265426
-1.3047394310492066,38.98985284662225
-1.9033725373319896,39.217393848979064
-2.5020056436147797,39.44493485133588
-3.1006351841007103,39.67247449832999
-3.6992682903834933,39.900015500686806
-4.297901396666283,40.12755650304362
-4.896530937152214,40.35509615003773
-5.495164043435004,40.58263715239455
-6.093797149717787,40.81017815475137
-6.69243025600057,41.037719157108185
-7.291059796486508,41.26525880410229
-7.889692902769291,41.492799806459104
-8.488326009052074,41.720340808815926
-9.086955549538011,41.947880455810036
-9.685588655820794,42.17542145816685
-10.284221762103577,42.40296246052367
-10.88285486838636,42.63050346288048
-11.481484408872298,42.85804310987459
-12.08011751515508,43.08558411223141
-12.678750621437864,43.31312511458823
-13.277380161923801,43.540664761582335
-13.876013268206584,43.76820576393915
-14.474646374489367,43.995746766295966
-15.07327948077215,44.22328776865279
-15.671909021258088,44.4508274156469
